SNRG,RA_OBS,DEC_OBS,DESIG,HELIO,HELIO_RV,fits_name
34.52,100.09544,7.649056,LAMOST J064022.90+073856.6,True,18.82444,spec-55968-GAC_101N09_V3_sp02-201.fits
60.42,64.995643,49.351226,LAMOST J041958.95+492104.4,True,-14.99701,spec-57326-HD042432N505042V01_sp02-054.fits
494.18,94.06699,23.60801,LAMOST J061616.07+233628.8,True,17.90654,spec-58099-HIP29425K201_sp09-148.fits
25.58,60.300945,49.554478,LAMOST J040112.22+493316.1,True,23.77265,spec-55959-B5595901_sp06-166.fits
105.71,80.23454,35.073872,LAMOST J052056.28+350425.9,True,27.26613,spec-55977-GAC_080N37_V1_sp01-206.fits
56.48,100.7423,2.882157,LAMOST J064258.15+025255.7,True,23.14265,spec-55984-GAC_099N04_V2_sp07-009.fits
30.97,86.272536,34.143185,LAMOST J054505.40+340835.4,True,12.57472,spec-57035-HD054156N353752V01_sp08-221.fits
121.57,32.239441,58.24213,LAMOST J020857.46+581431.6,True,-0.66415,spec-55879-B7905_1_sp03-020.fits
242.76,341.783104,57.510964,LAMOST J224707.94+573039.4,True,12.7459,spec-56994-HD230130N570619V01_sp14-214.fits
146.66,305.759614,42.888169,LAMOST J202302.30+425317.4,True,14.90139,spec-56967-HD203416N432139V01_sp10-117.fits
80.08,62.907802,51.578201,LAMOST J041137.87+513441.5,True,24.228,spec-55966-GAC_061N50_V3_sp09-055.fits
58.42,91.820638,25.090373,LAMOST J060716.95+250525.3,True,25.59255,spec-58169-HD061524N252001V01_sp10-014.fits
145.61,52.448513,50.286646,LAMOST J032947.64+501711.9,True,11.54499,spec-57378-HD032738N493559V01_sp09-160.fits
45.68,101.36893,6.840263,LAMOST J064528.54+065024.9,True,12.83459,spec-55955-GAC_103N06_V5_sp14-032.fits
303.57,95.269242,22.169481,LAMOST J062104.61+221010.1,True,22.76062,spec-57798-HIP29425K201_sp06-106.fits
160.49,92.563129,13.149888,LAMOST J061015.15+130859.5,True,5.52671,spec-56661-GAC092N13V3_sp04-135.fits
217.51,312.33454,37.098673,LAMOST J204920.28+370555.2,True,15.13789,spec-57314-HD205341N360748V01_sp15-081.fits
733.63,88.975617,47.310963,LAMOST J055554.14+471839.4,True,23.94562,spec-57438-HD055737N455404V01_sp15-205.fits
90.61,90.193039,31.958536,LAMOST J060046.32+315730.7,True,27.5928,spec-58908-HD055458N314205V01_sp09-140.fits
459.29,23.418617,46.89637,LAMOST J013340.46+465346.9,True,18.85409,spec-57378-HD012155N471656V01_sp06-144.fits
102.09,91.834149,27.682354,LAMOST J060720.19+274056.4,True,19.4946,spec-55959-GAC_094N27_V3_sp14-227.fits
462.75,314.690974,31.110329,LAMOST J205845.83+310637.1,True,19.90298,spec-57695-HD205307N293856V01_sp12-077.fits
150.94,97.788247,25.817318,LAMOST J063109.17+254902.3,True,-10.86452,spec-58095-KII063626N271642V01_sp02-246.fits
186.26,102.105399,5.721093,LAMOST J064825.29+054315.9,True,-10.56218,spec-58100-HD065224N075346V01_sp02-103.fits
138.78,77.525429,41.006386,LAMOST J051006.10+410022.9,True,-22.06598,spec-56587-GAC079N41V2_sp10-249.fits
404.06,91.563935,22.037497,LAMOST J060615.34+220214.9,True,5.68303,spec-57391-KP061029N225952V01_sp05-193.fits
346.2,295.344668,26.54007,LAMOST J194122.72+263224.2,True,13.90331,spec-57641-HD193711N282959V01_sp07-229.fits
130.0,94.346076,25.953478,LAMOST J061723.05+255712.5,True,18.58108,spec-55959-GAC_094N27_V3_sp05-085.fits
117.37,272.607727,0.796975,LAMOST J181025.85+004749.1,True,-16.69202,spec-57524-HD180432N011415V01_sp06-090.fits
120.46,75.04757,47.551785,LAMOST J050011.41+473306.4,True,22.15112,spec-55960-GAC_071N47_V2_sp13-056.fits
40.13,342.773548,56.331956,LAMOST J225105.65+561955.0,True,13.304,spec-56994-HD230130N570619V01_sp10-206.fits
45.37,100.47824,6.406391,LAMOST J064154.77+062423.0,True,23.77956,spec-55984-GAC_099N04_V2_sp12-140.fits
24.91,67.69202,55.945904,LAMOST J043046.08+555645.2,True,-15.57671,spec-57325-HD044807N553609V01_sp14-038.fits
311.19,93.50645,18.29596,LAMOST J061401.54+181745.4,True,27.42135,spec-58544-KII061450N190923V01_sp05-151.fits
24.93,93.866006,22.45185,LAMOST J061527.84+222706.6,True,15.9004,spec-58875-HD062534N222728V01_sp10-147.fits
147.95,97.494157,19.818052,LAMOST J062958.59+194904.9,True,-25.45976,spec-58423-TD062610N184524B01_sp09-063.fits
215.07,341.177129,56.932843,LAMOST J224442.51+565558.2,True,7.00279,spec-56967-HD224251N544526V01_sp11-105.fits
240.59,306.757584,39.039411,LAMOST J202701.82+390221.8,True,7.81241,spec-56916-HD202734N382625V01_sp04-044.fits
6.37,104.575835,18.833458,LAMOST J065818.20+185000.4,True,-26.59881,spec-58425-KII065746N202759V01_sp01-147.fits
155.3,91.821225,25.091303,LAMOST J060717.09+250528.6,True,18.39204,spec-56322-GAC089N24V2_sp13-198.fits
81.86,46.704391,55.738738,LAMOST J030649.05+554419.4,True,-9.22186,spec-58423-TD030224N542147B01_sp09-097.fits
176.43,94.687579,23.149903,LAMOST J061845.01+230859.6,True,-11.71906,spec-58456-KII061029N225952V01_sp13-083.fits
57.0,74.825956,45.947329,LAMOST J045918.22+455650.3,True,21.97497,spec-57054-HD045554N450205V01_sp09-122.fits
148.03,347.917482,57.259554,LAMOST J231140.19+571534.3,True,15.86042,spec-57377-HD232455N560623V01_sp14-004.fits
265.38,319.48416,37.336798,LAMOST J211756.19+372012.4,True,13.95023,spec-57679-HD212416N373944V01_sp03-236.fits
165.0,46.776168,56.466067,LAMOST J030706.28+562757.8,True,-15.60729,spec-59135-HD030004N551117V02_sp09-099.fits
188.51,292.77783,38.328288,LAMOST J193106.67+381941.8,True,-10.61525,spec-59378-KP193708N401249V05_sp02-214.fits
168.99,104.228387,18.220843,LAMOST J065654.81+181315.0,True,29.58496,spec-57475-HD065831N191319V01_sp05-030.fits
180.85,89.576652,31.847343,LAMOST J055818.39+315050.4,True,7.80785,spec-55932-GAC_090N33_V2_sp05-100.fits
589.89,95.269242,22.169481,LAMOST J062104.61+221010.1,True,28.85293,spec-57759-HIP29425K201_sp06-106.fits
45.23,80.75275,34.139708,LAMOST J052300.65+340822.9,True,-24.59715,spec-56948-HD052351N362354V_sp01-223.fits
22.85,80.23454,35.073872,LAMOST J052056.28+350425.9,True,-4.32482,spec-56266-GAC080N32V4_sp11-212.fits
154.53,69.333114,49.548867,LAMOST J043719.94+493255.9,True,25.03465,spec-57798-HD042432N505042V02_sp07-149.fits
195.84,69.232163,53.876045,LAMOST J043655.71+535233.7,True,17.45099,spec-57407-HD044807N553609V02_sp02-080.fits
368.74,93.437382,22.611849,LAMOST J061344.97+223642.6,True,4.77737,spec-57391-KP061029N225952V01_sp08-232.fits
392.52,38.110613,54.177065,LAMOST J023226.54+541037.4,True,-20.07613,spec-59111-HD023050N553254V01_sp05-007.fits
69.04,99.474855,2.653613,LAMOST J063753.96+023913.0,True,23.61965,spec-55984-GAC_099N04_V4_sp01-045.fits
199.17,91.982372,28.782794,LAMOST J060755.76+284658.0,True,-24.86288,spec-58785-HD061522N292953V01_sp10-026.fits
323.89,91.39083,23.48261,LAMOST J060533.79+232857.3,True,5.7769,spec-57391-KP061029N225952V01_sp03-116.fits
107.61,17.530991,50.265,LAMOST J011007.43+501553.9,True,1.77128,spec-56966-HD010402N523007V01_sp07-243.fits
181.84,79.897395,19.079503,LAMOST J051935.37+190446.2,True,-3.93017,spec-56996-HD052510N203501V01_sp02-038.fits
150.72,80.109438,38.395817,LAMOST J052026.26+382344.9,True,-24.10781,spec-56948-HD052351N362354V_sp11-013.fits
187.67,128.873532,31.071845,LAMOST J083529.64+310418.6,True,-17.58407,spec-57010-HD084033N331638V01_sp02-108.fits
13.48,91.390829,23.482611,LAMOST J060533.79+232857.3,True,29.32624,spec-57823-HIP29425K201_sp03-105.fits
23.26,79.599253,33.679175,LAMOST J051823.82+334045.0,True,-4.08028,spec-56266-GAC080N32V3_sp15-189.fits
19.63,8.959284,57.92464,LAMOST J003550.22+575528.7,True,-12.79958,spec-57651-HD005305N571308V01_sp14-123.fits
190.49,94.627813,23.743116,LAMOST J061830.67+234435.2,True,-27.88331,spec-56583-GAC093N22V2_sp13-156.fits
464.85,93.009069,21.288215,LAMOST J061202.17+211717.5,True,27.66163,spec-57716-HIP29425K201_sp01-087.fits
215.99,134.026153,37.47358,LAMOST J085606.27+372824.8,True,-2.29564,spec-56679-HD090143N355133V01_sp16-170.fits
121.33,77.525429,41.006386,LAMOST J051006.10+410022.9,True,27.31183,spec-56345-GAC079N41V2_sp10-249.fits
100.79,72.810225,40.704975,LAMOST J045114.45+404217.9,True,25.87273,spec-55968-GAC_070N40_V4_sp06-052.fits
211.62,42.993374,57.029799,LAMOST J025158.40+570147.2,True,18.83159,spec-56670-HD030004N551117V01_sp16-065.fits
5.22,40.533437,39.066188,LAMOST J024208.02+390358.2,True,22.23398,spec-58487-HD024343N412952V02_sp01-243.fits
452.23,35.274794,57.001393,LAMOST J022105.95+570005.0,True,-19.1013,spec-59111-HD023050N553254V01_sp16-186.fits
173.68,117.86295,22.612909,LAMOST J075127.10+223646.4,True,-20.20981,spec-56266-GAC117N24V1_sp01-134.fits
627.17,91.390829,23.482611,LAMOST J060533.79+232857.3,True,29.03384,spec-57721-HIP29425K201_sp03-105.fits
21.84,96.820099,17.666779,LAMOST J062716.82+174000.4,True,-23.80395,spec-59253-TD062610N184524H01_sp05-131.fits
147.71,100.015901,2.948981,LAMOST J064003.81+025656.3,True,-14.5454,spec-57358-HD063739N014841V01_sp09-114.fits
175.67,101.07302,7.428866,LAMOST J064417.52+072543.9,True,18.40672,spec-55968-GAC_101N09_V3_sp01-216.fits
277.8,36.042379,57.325366,LAMOST J022410.17+571931.3,True,-19.21257,spec-59111-HD023050N553254V01_sp16-070.fits
154.45,87.255943,36.430081,LAMOST J054901.42+362548.2,True,-11.69223,spec-56257-GAC089N38V2_sp02-097.fits
69.18,91.390829,23.482611,LAMOST J060533.79+232857.3,True,29.78878,spec-57828-HIP29425K201_sp03-105.fits
256.05,94.645322,14.647766,LAMOST J061834.87+143851.9,True,-28.7283,spec-58402-HD060953N145109V01_sp13-061.fits
76.38,74.083983,44.255879,LAMOST J045620.15+441521.1,True,24.72941,spec-55967-GAC_073N44_V3_sp04-072.fits
268.41,146.160888,31.444875,LAMOST J094438.61+312641.5,True,17.75994,spec-57830-HD093848N300911V01_sp12-175.fits
224.9,40.533426,39.066191,LAMOST J024208.02+390358.2,True,-17.88119,spec-57298-HD023012N385706V01_sp13-064.fits
142.64,53.542202,59.004825,LAMOST J033410.12+590017.3,True,-7.35399,spec-56972-HD034111N585041V01_sp03-157.fits
122.39,38.547212,55.83525,LAMOST J023411.33+555006.8,True,-19.93377,spec-59111-HD023050N553254V01_sp04-052.fits
294.86,97.14137,23.95978,LAMOST J062833.92+235735.2,True,11.31069,spec-57407-KP062035N253629V01_sp07-078.fits
172.82,61.95054,45.353611,LAMOST J040748.12+452112.9,True,-7.48198,spec-56611-GAC061N46V2_sp01-150.fits
87.95,99.843841,-0.415616,LAMOST J063922.52-002456.2,True,-27.11053,spec-59134-HD064550S004259V01_sp14-063.fits
461.68,93.64398,22.90951,LAMOST J061434.55+225434.2,True,30.11555,spec-58162-HIP29425K201_sp08-230.fits
534.81,95.269242,22.169481,LAMOST J062104.61+221010.1,True,17.40161,spec-58099-HIP29425K201_sp06-106.fits
828.11,101.042172,2.391054,LAMOST J064410.12+022327.7,True,-14.98329,spec-57358-HD063739N014841V01_sp13-231.fits
754.59,93.64398,22.90951,LAMOST J061434.55+225434.2,True,18.06519,spec-58099-HIP29425K201_sp08-230.fits
18.02,64.321071,47.945583,LAMOST J041717.05+475644.0,True,-10.61554,spec-56971-HD041645N464641V01_sp15-144.fits
415.36,106.211432,9.383216,LAMOST J070450.74+092259.5,True,-5.00556,spec-57385-HD070312N090124V01_sp04-069.fits
60.7,99.714061,0.836182,LAMOST J063851.37+005010.2,True,-27.33927,spec-59134-HD064550S004259V01_sp16-204.fits
732.96,96.381646,20.097346,LAMOST J062531.59+200550.4,True,-27.81704,spec-59232-TD062610N184524H01_sp15-208.fits
65.92,101.19984,4.384053,LAMOST J064447.96+042302.5,True,23.33981,spec-55984-GAC_099N04_V3_sp06-081.fits
55.31,67.782979,56.252281,LAMOST J043107.91+561508.2,True,-15.56694,spec-57325-HD044807N553609V01_sp14-248.fits
126.22,112.06786,-4.353418,LAMOST J072816.28-042112.3,True,21.06936,spec-57455-HD072742S030417V01_sp05-009.fits
140.44,101.64849,27.867834,LAMOST J064635.63+275204.2,True,1.03352,spec-56295-GAC102N27V4_sp15-241.fits
110.42,67.782979,56.252281,LAMOST J043107.91+561508.2,True,17.13202,spec-57407-HD044807N553609V02_sp14-248.fits
258.15,32.629995,55.912014,LAMOST J021031.19+555443.2,True,-4.9622,spec-57328-HD020325N544136V01_sp12-099.fits
372.94,93.865534,22.452081,LAMOST J061527.72+222707.4,True,25.27209,spec-57439-KP062257N223048V01_sp10-230.fits
74.57,103.400579,3.891563,LAMOST J065336.13+035329.6,True,25.31424,spec-59282-HD065450N031414V02_sp15-183.fits
439.03,93.009069,21.288215,LAMOST J061202.17+211717.5,True,21.37582,spec-58109-HIP29425K201_sp01-087.fits
153.25,105.59301,18.675339,LAMOST J070222.32+184031.2,True,-26.83206,spec-58425-KII065746N202759V01_sp07-018.fits
296.18,72.62428,55.420678,LAMOST J045029.82+552514.4,True,22.71378,spec-56700-GAC071N55V1_sp08-030.fits
173.41,61.95054,45.353611,LAMOST J040748.12+452112.9,True,18.76204,spec-55939-GAC_061N46_V2_sp01-150.fits
14.4,105.912985,2.894213,LAMOST J070339.11+025339.1,True,-25.62931,spec-57330-HD070706N045438V01_sp02-121.fits
103.96,36.657799,55.871185,LAMOST J022637.87+555216.2,True,-19.54137,spec-59111-HD023050N553254V01_sp04-006.fits
65.38,47.839488,54.279007,LAMOST J031121.47+541644.4,True,9.33508,spec-55911-B91107_sp11-179.fits
271.96,65.04929,49.871324,LAMOST J042011.82+495216.7,True,-14.9853,spec-57326-HD042432N505042V01_sp05-245.fits
97.42,61.287803,54.530806,LAMOST J040509.07+543150.9,True,-24.34581,spec-57280-HD040922N544943V01_sp03-199.fits
145.16,283.48411,42.582246,LAMOST J185356.18+423456.0,True,-10.92256,spec-57888-HD184435N434959V01_sp07-190.fits
31.79,35.37793,54.185002,LAMOST J022130.70+541106.0,True,-19.48375,spec-59111-HD023050N553254V01_sp02-035.fits
6.03,88.093731,26.894257,LAMOST J055222.49+265339.3,True,18.41133,spec-56684-GAC089N28V1_sp02-101.fits
93.39,101.107648,-0.655166,LAMOST J064425.83-003918.5,True,-27.18478,spec-59134-HD064550S004259V01_sp04-164.fits
230.65,92.418195,22.821401,LAMOST J060940.36+224917.0,True,5.27532,spec-57391-KP061029N225952V01_sp04-007.fits
329.76,93.009069,21.288215,LAMOST J061202.17+211717.5,True,9.0574,spec-58077-HIP29425K2_sp01-087.fits
15.23,95.695735,21.095555,LAMOST J062246.97+210543.9,True,-24.98193,spec-58423-TD062610N184524B01_sp11-153.fits
257.22,91.390829,23.482611,LAMOST J060533.79+232857.3,True,28.34331,spec-57719-HIP29425K201_sp03-105.fits
213.51,100.807838,12.144782,LAMOST J064313.88+120841.2,True,26.99956,spec-57456-HD064928N120517V01_sp14-052.fits
90.8,103.054929,11.592372,LAMOST J065213.18+113532.5,True,26.46367,spec-57456-HD064928N120517V01_sp08-009.fits
341.42,98.174933,17.398165,LAMOST J063241.98+172353.3,True,-25.59045,spec-58423-TD062610N184524B01_sp07-176.fits
199.26,17.212786,58.415801,LAMOST J010851.06+582456.8,True,-14.8188,spec-57651-HD005305N571308V01_sp12-219.fits
21.3,65.077165,49.273235,LAMOST J042018.51+491623.6,True,24.66171,spec-55966-GAC_061N50_V4_sp06-101.fits
75.53,82.426028,38.323141,LAMOST J052942.24+381923.3,True,26.5582,spec-55977-GAC_080N37_V2_sp13-109.fits
97.85,82.149974,39.749653,LAMOST J052835.99+394458.7,True,-23.30379,spec-56587-GAC079N41V3_sp07-126.fits
5.44,38.108645,54.176084,LAMOST J023226.07+541033.9,True,14.4249,spec-55919-B5591903_sp10-126.fits
11.75,86.117143,27.064642,LAMOST J054428.11+270352.7,True,15.58216,spec-57406-HD054322N291200V01_sp01-097.fits
198.62,86.717731,42.09616,LAMOST J054652.25+420546.1,True,14.74405,spec-57407-HD055556N411923V01_sp14-222.fits
5.23,65.538702,55.117313,LAMOST J042209.28+550702.3,True,-16.59865,spec-56590-GAC066N53V2_sp11-095.fits
218.77,96.284982,17.972056,LAMOST J062508.39+175819.4,True,-25.09272,spec-58423-TD062610N184524B01_sp05-161.fits
53.56,91.390829,23.482611,LAMOST J060533.79+232857.3,True,21.94778,spec-58109-HIP29425K201_sp03-105.fits
109.6,76.795481,43.051071,LAMOST J050710.91+430303.8,True,24.47655,spec-55967-GAC_073N44_V3_sp06-101.fits
72.48,342.985352,57.364506,LAMOST J225156.48+572152.2,True,12.80997,spec-56994-HD230130N570619V01_sp03-102.fits
153.98,93.476227,23.483251,LAMOST J061354.29+232859.7,True,-10.57315,spec-58457-KII062257N223048V01_sp14-023.fits
52.34,68.818804,47.287619,LAMOST J043516.51+471715.4,True,-0.73818,spec-56996-HD043544N451252V01_sp11-197.fits
143.07,96.439242,19.704677,LAMOST J062545.41+194216.8,True,-25.17271,spec-58423-TD062610N184524B01_sp15-176.fits
203.12,84.993622,24.605923,LAMOST J053958.46+243621.3,True,1.73545,spec-56647-GAC085N22V1_sp16-142.fits
217.82,277.769336,5.921743,LAMOST J183104.64+055518.2,True,-6.02904,spec-57921-HD183104N043737V01_sp15-050.fits
98.22,78.158066,36.840492,LAMOST J051237.93+365025.7,True,27.43447,spec-55977-GAC_080N37_V2_sp10-222.fits
91.03,64.506506,49.977683,LAMOST J041801.56+495839.6,True,-14.81987,spec-57326-HD042432N505042V01_sp05-195.fits
468.26,95.269242,22.169481,LAMOST J062104.61+221010.1,True,30.11395,spec-58162-HIP29425K201_sp06-106.fits
519.77,95.269242,22.169481,LAMOST J062104.61+221010.1,True,7.60896,spec-58076-HIP29425K2_sp06-106.fits
67.25,91.436349,13.239995,LAMOST J060544.72+131423.9,True,6.10425,spec-56661-GAC092N13V3_sp03-249.fits
792.49,91.390829,23.482611,LAMOST J060533.79+232857.3,True,28.93085,spec-57725-HIP29425K201_sp03-105.fits
696.63,95.269242,22.169481,LAMOST J062104.61+221010.1,True,29.71935,spec-57740-HIP29425K201_sp06-106.fits
332.95,95.384033,22.944837,LAMOST J062132.16+225641.4,True,24.86093,spec-57439-KP062257N223048V01_sp04-038.fits
713.03,95.269242,22.169481,LAMOST J062104.61+221010.1,True,27.69763,spec-57719-HIP29425K201_sp06-106.fits
84.67,86.612319,28.896912,LAMOST J054626.95+285348.8,True,28.15103,spec-56350-GAC089N28V1_sp10-148.fits
66.41,104.165817,0.190035,LAMOST J065639.79+001124.1,True,-26.91206,spec-56952-HD070013N000500V_sp03-161.fits
229.72,92.161023,23.360258,LAMOST J060838.64+232136.9,True,-27.42531,spec-56583-GAC093N22V2_sp03-213.fits
50.27,79.041946,35.956383,LAMOST J051610.06+355722.9,True,25.73566,spec-55969-GAC_080N37_V4_sp02-244.fits
297.13,80.916627,37.700088,LAMOST J052339.99+374200.3,True,21.12251,spec-56687-GAC080N37V1_sp09-025.fits
164.53,34.115792,56.487512,LAMOST J021627.79+562915.0,True,-18.92692,spec-59111-HD023050N553254V01_sp14-008.fits
355.18,283.48411,42.582246,LAMOST J185356.18+423456.0,True,-7.57285,spec-57912-KP185031N425443V04_sp08-241.fits
