ra,dec,B2_cut_probability
120.83052238361812,-31.07091270100468,0.634
193.88168330497533,-68.43423552445368,0.188
271.49949185836954,-24.27071790817712,0.768
146.42033574994164,-68.41270797442559,0.162
188.62961752770863,-68.40371995160167,0.232
210.3255356248017,-68.4031483897761,0.054
174.7201622461866,-68.39732583056434,0.148
153.93090402279148,-68.39597455346855,0.302
210.21642267262683,-68.39009157898276,0.188
168.1652887713573,-68.3845025282225,0.468
207.50221506125536,-68.38273098609065,0.526
127.43900741419148,-68.38161087833059,0.288
221.5473199322932,-68.37607877495053,0.076
162.6433655801091,-68.368281245064,0.052
198.67462151152927,-68.36730040734734,0.27
208.6279629808815,-68.3603072534633,0.198
236.37253368179097,-68.35926769187297,0.39
183.56153617523813,-68.35226049857967,0.336
226.23021055765503,-68.3489699126763,0.246
223.36354334448683,-68.3339837991938,0.502
201.43627171332008,-68.33211934791251,0.1
196.5730765221519,-68.33086032504514,0.118
195.18342573271727,-68.32520854793425,0.078
108.99440807084456,-10.55949676059493,0.87
194.51464436166344,-68.31716564223517,0.156
161.37144927817425,-68.31649251401123,0.072
155.00956741645822,-68.30932940047809,0.06
207.9997570059868,-68.30034389440267,0.368
197.00285525802903,-68.30027741030317,0.15
179.74604110091636,-68.29270386013333,0.346
213.9230454538132,-68.28503261266239,0.066
170.36051024262676,-68.27999543681702,0.134
189.49608795265863,-68.27723372396747,0.136
207.73311674712528,-68.27258339391562,0.466
176.69095055703173,-68.26874738361654,0.072
216.8283180742009,-68.25803557302959,0.09
208.78952061191785,-68.24857773642253,0.186
235.6082077699924,-68.248412050204,0.37
249.06383004262707,-68.2355802883144,0.212
205.5470575199365,-68.23084044845761,0.164
228.41831074423035,-68.22957452886365,0.536
207.2656890670064,-68.22579184888362,0.304
179.14734915100544,-68.22287249745213,0.096
189.10381698845896,-68.22284433803648,0.136
195.82518562250297,-68.2198524621011,0.196
252.72832891105992,-68.21717782935632,0.134
203.26907199990305,-68.2156752306889,0.126
24.883760905431608,-68.21498139306219,0.296
170.75909912346322,-68.2088324324105,0.118
208.2065551111015,-68.20251596283116,0.18
236.9870697263968,-68.18991681118247,0.132
148.7251982150604,-68.18824474770126,0.276
167.50184607218878,-68.18649593243398,0.048
221.6163339153004,-68.18147247312854,0.186
188.0498676926429,-68.1724658906559,0.184
169.52230759240217,-68.16535523526083,0.146
194.63392002297405,-68.14189923295547,0.092
178.72062270981343,-68.14045068210599,0.458
164.81903023213107,-68.13030539127703,0.198
174.5721854983586,-68.13025212719127,0.138
214.6748068467652,-68.13023751825996,0.468
195.83865371227523,-68.12249085013936,0.076
202.9761925081178,-68.12227731295134,0.188
155.81357203031766,-68.11537652998102,0.078
160.30054941503525,-68.11127917097124,0.128
245.816644617552,-68.10741154903748,0.294
202.7545338194301,-68.10044704551038,0.212
217.52836703821416,-68.09580785295553,0.074
238.39510199983863,-68.08532770021566,0.278
170.85147783766692,-68.07363044540475,0.178
207.59784425385223,-68.07052716002826,0.204
274.8024772440264,-68.06861159759342,0.088
173.0506746739554,-68.06062300579134,0.082
197.06163596059352,-68.05826453226436,0.094
190.2754325301327,-68.04960328382016,0.112
190.13189743003497,-68.04534048719138,0.372
204.11759650671755,-68.0347800870417,0.43
177.98806068457262,-68.03424959917326,0.268
118.3925029218832,-68.02550817648374,0.4
186.5778906841469,-68.00596027637371,0.124
224.11500048009407,-68.00454679094375,0.126
193.2225450488838,-68.00451254934825,0.36
182.1223683470112,-68.00386388976841,0.032
185.1294903484311,-67.99631682729719,0.356
270.6657473451245,-24.24654965101428,0.542
169.29434370985604,-67.99499628379182,0.26
188.02461458034963,-67.99430393385568,0.296
181.8040479105354,-67.98917439245632,0.202
147.46616853513186,-67.98763684485536,0.152
202.38471976902164,-67.9818933921632,0.39
226.7901194728488,-67.97776966729805,0.232
154.56016293013653,-67.97606567224565,0.114
168.89194234885062,-67.97518492034477,0.162
184.49783557314524,-67.97031923147075,0.122
164.0499945557958,-67.96231902267596,0.254
210.82817277629067,-67.94478137197278,0.232
192.07576677060416,-67.94462963418997,0.1
215.8626117967641,-67.9322721554418,0.156
123.43752382155496,-67.93046883641324,0.29
185.2786247528155,-67.92995212095433,0.128
158.00985545074462,-67.92209958574684,0.214
211.4838749469181,-67.92086787486193,0.516
200.4497780970549,-67.91213073771593,0.186
187.3806197693295,-67.9093147393835,0.24
176.59586162296887,-67.90154508366172,0.18
182.0620799181262,-67.89251251783693,0.17
173.44613309232224,-67.88926452196185,0.228
192.522937591739,-67.88917253242526,0.09
243.096131367469,-67.88767368180157,0.136
166.6592925186006,-67.88193907216704,0.116
141.7724206991875,-67.88032761371832,0.234
179.67195286391262,-67.88019443617489,0.19
189.617557181006,-67.87900888239744,0.356
145.07896094415958,-67.86855856432452,0.236
193.4106977628549,-67.8641511668595,0.224
159.84971280942077,-63.90037073046852,0.096
172.08399811970403,-67.85689381351187,0.202
218.7157286874377,-67.84907522981129,0.18
206.37793079996368,-67.84595130014637,0.256
209.279307861159,-67.84573598226018,0.15
177.88037263607103,-67.84277386669355,0.074
190.16010701959192,-67.83853488688929,0.102
207.6026160742221,-67.83771222564015,0.132
172.56722600242236,-67.83136101096031,0.202
194.5404306889341,-67.82365421776434,0.09
100.69699649277376,-67.81931174437435,0.336
194.0467791325404,-67.81559803190338,0.09
189.18758112264496,-67.80989206459782,0.154
150.5307084221458,-67.80740348268765,0.104
194.87452596045404,-67.80161790473667,0.072
194.69306254680305,-67.79587440367808,0.09
202.3712073322748,-67.78003535120216,0.146
178.98962097276936,-67.778711882165,0.02
214.01981983511385,-67.77746545528483,0.042
208.486565305576,-67.77727834350634,0.244
192.72049949740887,-67.76886334239113,0.34
75.09591936840303,41.5000812770092,0.782
177.61001176803978,-67.75873247104626,0.522
218.9795951060921,-67.75726808843157,0.43
207.76410843101016,-67.75410686991401,0.09
207.31884073596456,-67.74142674601559,0.544
230.93447422728235,-67.73850625453103,0.264
143.63343498353072,-67.72581540124027,0.478
192.9094566361477,-67.71458446678744,0.058
196.78069216030352,-67.70881173879961,0.138
164.15099373517316,-60.15416852066639,0.636
248.788781413378,-44.38084105659429,0.442
187.0017022455193,-67.69074681914766,0.252
173.12711097658146,-67.68831760860645,0.216
171.1625153808369,-67.68733925066093,0.294
207.4611204961152,-67.68371345264848,0.518
211.0942356414541,-67.67484351844114,0.036
179.2233624597015,-67.67403704227097,0.298
181.72158899365388,-67.66652624253943,0.078
186.04200386601323,-67.66626077852814,0.144
197.66758748961925,-67.65792799677307,0.144
35.736262155422324,57.013385743321216,0.898
146.72367317948405,-67.64857657983129,0.038
192.75841606385592,-67.64411117354823,0.056
157.45018105131962,-67.64127688898894,0.098
215.5899223067192,-67.64051088594745,0.366
199.0391999277509,-67.63992365769803,0.132
225.02269906491867,-67.63785412791044,0.09
152.00101765876423,-67.63722623476622,0.154
215.52415810594303,-67.62861320403461,0.284
253.0618336583476,-67.62785939183648,0.108
139.07875121909072,-67.62763557889585,0.156
204.9837997617309,-67.62369764070404,0.21
164.9967328092999,-67.62312764584445,0.046
161.0467641180903,-67.62180648723158,0.478
276.4397596603516,-13.29378854890678,0.944
191.5089013360611,-67.6087697772758,0.246
191.43480037134668,-67.60787532389655,0.352
252.8891399731536,-44.42745020180153,0.882
207.14883630006287,-67.60031216267203,0.394
219.35855163849703,-67.59943764868522,0.39
195.8664370887942,-67.58843072309463,0.402
216.7292754887687,-67.58835670439672,0.17
260.84802029261897,-67.58772999776187,0.274
202.22996839952933,-67.58347763942177,0.222
177.88654218750088,-67.58273106845972,0.094
183.28163280780728,-67.5818000513745,0.1
203.14112887042384,-67.56964539533443,0.078
189.30389993572425,-67.55782763776602,0.056
185.72347980673624,-67.55553888904053,0.142
192.4476961066109,-67.55079615297116,0.164
220.13975283205588,-67.55074109423504,0.136
182.3857621679815,-67.54936162701115,0.106
173.8062919588479,-67.54783209114794,0.148
118.37577344021167,-67.54376702029273,0.118
185.187441932535,-67.54326412199329,0.03
236.9039230646455,-67.53801358981079,0.524
188.95497067367685,-67.5354889079179,0.438
95.0434524234585,23.98778098492923,0.428
83.08637585376648,-67.52152544228429,0.37
158.26953211267715,-67.52053721890618,0.1
185.68348184861543,-67.51731755433933,0.118
261.6452782682565,-67.50786756437985,0.2
185.4141612800956,-67.50558068762895,0.258
200.1936650303822,-67.49669001490895,0.034
204.6491203726281,-67.48733660838211,0.18
198.3616413474841,-67.48643835351156,0.876
206.809035226666,-67.47939036922213,0.142
184.79573292347192,-67.46248419095028,0.168
184.26979079062264,-67.4560352864708,0.194
153.0521001155902,-67.45296968613718,0.066
195.97242423040376,-67.45078356149338,0.166
200.9579295333776,-67.44024692987604,0.03
187.66576008740967,-67.43508195399188,0.05
236.46852808668856,-67.42599106303646,0.192
223.91628024467653,-67.42290471295314,0.218
212.60575746894173,-67.42184516491542,0.314
185.04066651462327,-67.40941956890396,0.162
205.29407917399968,-67.40672890076071,0.176
221.16383587489523,-67.403699440504,0.256
249.1842228819493,-67.39869262153358,0.464
280.5970055412058,-67.39407743660959,0.284
208.2411100816128,-67.37588837302955,0.304
305.0191427389633,-67.37322429241115,0.484
206.83327908817924,-67.37181429407988,0.246
207.6624404228857,-67.36494602823136,0.2
125.078349193168,-67.36192337310936,0.164
201.15983358550244,-67.3612750427058,0.18
154.37036218946898,-67.35861566990924,0.15
197.83708867539448,-67.35583861468852,0.232
204.91618666310404,-67.34669864910194,0.15
193.9296457263138,-67.34463824896302,0.232
167.59496454900534,-67.34295633987611,0.22
173.70144896105387,-67.32546528022925,0.462
91.205860969654,24.08058887469819,0.25
202.92799046998127,-67.31791524037412,0.362
201.2445148900399,-67.31680181018267,0.064
207.67196911286908,-67.30818251135152,0.32
185.7051391986256,-67.3016609835209,0.044
194.04203731228407,-67.29759574757432,0.824
153.06847162342356,-67.29111413204414,0.286
204.9273179229238,-67.28023698020229,0.156
178.35339822732615,-67.27310176703425,0.592
179.49487900040083,-67.2715534555901,0.296
189.00673096521896,-67.27063528570716,0.356
250.81542957980463,-67.26838638889875,0.214
192.33305887458124,-67.25662354023098,0.184
197.55304782602272,-67.25606440080541,0.356
209.4994830790673,-67.25202079234872,0.08
212.12366692034115,-67.25170437219278,0.14
189.0781488418405,-67.2471236091948,0.494
190.43063776362712,-67.24548687902198,0.322
189.66608396797025,-67.2435689320456,0.162
249.4589005907209,-67.23915973817124,0.256
185.785274789307,-67.23681238523594,0.514
179.37477572685853,-67.2357946117021,0.118
188.4766262037427,-67.229360494666,0.112
219.2809475697012,-67.22818506106393,0.054
327.2274014195977,-67.22799007935218,0.464
172.16063508793152,-67.22555569985366,0.288
197.3169114431476,-67.2243787741363,0.316
182.648530256927,-67.22153345275319,0.164
329.1876300205918,51.57603803687232,0.546
192.13394535281748,-67.20969663839635,0.242
97.1413824808586,23.959780541589137,0.678
191.86877782484515,-67.19402256122406,0.204
187.4060475439118,-67.19072745258741,0.502
162.103893451081,-67.18232772379153,0.11
196.42301645244072,-67.17677879851372,0.258
163.36639932847183,-67.17652284207114,0.138
199.0160922912229,-67.17380454662403,0.158
201.69552488367069,-67.17134236123313,0.13
192.81249982359256,-67.16783694429085,0.158
187.7580270535273,-67.16356377013142,0.068
209.0238782850851,-67.15834245788031,0.264
178.4976714782445,-67.15451715051474,0.164
183.26067105019715,-67.14739900611266,0.448
193.74720549668336,-67.13930378376678,0.03
151.5957687196737,-67.13747467860522,0.092
199.3113086414208,-67.1356835518383,0.14
189.2124306839156,-67.13111316408687,0.458
190.258622365397,-67.13057093704796,0.112
172.21474676351255,-67.12527634149204,0.292
283.78772593758714,-67.11803955822718,0.222
199.05779005262465,-67.10088580457385,0.608
109.6522714407509,-67.09335093185497,0.066
207.75659721701788,-67.09189721062975,0.234
167.90702676616698,-67.08595497082865,0.594
225.26843131578207,-67.07664827845079,0.288
199.5042878891063,-67.07610506214749,0.536
194.54231925798967,-67.07586873940043,0.08
185.1394696293932,-67.0758603705053,0.184
186.275806868258,-67.07063465166974,0.376
219.2889305292881,-67.06768508950509,0.04
186.822660788226,-67.06615006015873,0.248
241.949144927428,-67.06413185233075,0.234
159.4110958680088,-67.04616146848556,0.15
172.58535515153298,-67.04037664676297,0.12
225.87509164718256,-67.03703415046057,0.472
229.57546283974887,-67.0362259461059,0.052
220.777524079512,-67.02532802892236,0.328
203.72968671204123,-67.0208434761743,0.07
172.59062388893878,-67.01903627521885,0.252
219.2604532573148,-67.01209395718855,0.13
194.5512007141749,-67.01203770743402,0.076
184.3989637124616,-67.00581664711936,0.188
165.15930637552998,-66.99423777077057,0.234
192.3685434101427,-66.9929232356172,0.038
151.19588123087283,-66.99018499804106,0.356
159.28356478861417,-66.98937927960698,0.138
180.32271145799763,-66.98827178613769,0.242
211.4048549888796,-66.98539231064748,0.558
202.84699549893,-66.98392794880817,0.132
238.4196237188836,-66.98114236199466,0.206
202.1076643031849,-66.97593337585207,0.332
173.29901311311173,-66.96883945270618,0.35
207.83303654332173,-66.95863958546724,0.11
178.6015391980541,-66.950113515316,0.078
178.5911483847774,-66.945749810128,0.22
298.1309470701821,-66.94205649174035,0.37
217.5684865367099,-60.38654673345933,0.866
203.48825695546967,-66.93877220964401,0.08
227.04222184437967,-66.93475900927434,0.336
271.93542127590484,-66.92244994536809,0.106
199.1787142043761,-66.91708049315758,0.08
193.35316389329867,-66.91127200497289,0.034
145.0796314359116,-66.90870962186528,0.094
151.98005581720466,-66.90737694144435,0.468
208.88477741371287,-66.90617527641923,0.326
267.8561269008439,-66.89990844479348,0.172
110.26050437206284,-22.352977410971764,0.6
189.2944415116348,-66.89191720524347,0.272
280.44483640698024,-13.3513888819443,0.398
201.0649947472949,-66.88329041560789,0.146
172.17642131215462,-66.88042461314822,0.106
187.89180337252952,-66.87746218085188,0.27
192.12155661225137,-66.87531971591619,0.376
170.94766561348766,-66.8745207406331,0.098
158.70658482642636,-66.87192950745855,0.098
220.09583618452,-66.8697586144208,0.186
237.3098199409696,-66.84774936728273,0.228
166.08391786233105,-66.84200533179148,0.71
229.07532525624384,-66.834594268982,0.286
184.33391700257468,-66.83426267254184,0.044
201.83929812830056,-66.83088621284766,0.074
188.7861127043832,-66.82900597469984,0.13
192.71870592711863,-66.82597704724613,0.134
197.89590694751672,-66.8259543840561,0.39
184.11477429720048,-66.82161613526073,0.196
215.9285129116498,-66.80598087535506,0.098
175.26068368974416,-66.79618755488141,0.164
179.6302505432901,-66.7953109246098,0.328
174.63199275890116,-66.79402164154362,0.17
232.3342438806817,-66.79273738942078,0.276
199.8977919740496,-66.78174755929913,0.58
172.21622039005806,-66.78144343275365,0.128
199.6318125202149,-66.77986333332393,0.384
160.78402202314734,-66.77332509200453,0.334
163.22768667479104,-66.77051649649455,0.202
205.4696324144581,-66.76886725706612,0.266
190.90536231281973,-66.76555791505184,0.216
129.89557105828183,-66.7654382369263,0.094
192.0943473887368,-66.76534844901535,0.204
216.963571886907,-66.76511642463234,0.348
184.077256380754,-66.76244666033853,0.26
200.8258693934237,-66.76131948258815,0.166
240.91420962066496,-66.75355725304033,0.124
247.72284306296808,-66.75141070460249,0.038
170.44015575311943,-66.7507157657365,0.192
238.5287557920722,-66.75029461241618,0.206
198.9741686487108,-66.74511485083184,0.092
143.31126857062316,-66.74366820748561,0.2
212.5253596195713,-66.7362073166629,0.05
197.13115400050884,-66.73596718754119,0.074
190.8073804556565,-66.73384870597796,0.126
165.46178125069108,-66.73173211539338,0.34
205.3985524459937,-66.73007600801273,0.554
179.77642402519558,-66.72688968613947,0.486
195.18728389357463,-66.72420622858897,0.124
136.8161561400999,-66.71818679165328,0.2
186.8788464980385,-66.71803950992866,0.414
214.6147995840253,-66.71563041166429,0.224
